datetime;open;high;low;close
2025-09-05 11:00:00;148.14000;148.25101;148.12900;148.19200
2025-09-05 10:00:00;148.16701;148.18500;148.076004;148.14000
2025-09-05 09:00:00;148.15800;148.18800;148.082001;148.16701
2025-09-05 08:00:00;148.21201;148.22301;148.10800;148.15601
2025-09-05 07:00:00;148.23199;148.25800;148.18600;148.20799
2025-09-05 06:00:00;148.16701;148.27400;148.14301;148.23500
2025-09-05 05:00:00;148.21400;148.21800;148.16600;148.16701
2025-09-05 04:00:00;148.17599;148.23700;148.16299;148.21300
2025-09-05 03:00:00;148.17999;148.20700;148.10500;148.17000
2025-09-05 02:00:00;148.13499;148.18100;148.076004;148.17300
2025-09-05 01:00:00;148.16400;148.26401;148.084000;148.13499
2025-09-05 00:00:00;148.41600;148.43800;148.097000;148.16800
2025-09-04 23:00:00;148.47200;148.50500;148.29500;148.38699
2025-09-04 22:00:00;148.39600;148.51500;148.375;148.44000
2025-09-04 21:00:00;148.47900;148.54201;148.31900;148.39600
2025-09-04 20:00:00;148.47900;148.55200;148.42599;148.46600
2025-09-04 19:00:00;148.55499;148.56599;148.44901;148.48199
2025-09-04 18:00:00;148.63800;148.65100;148.53300;148.56500
2025-09-04 17:00:00;148.61600;148.67300;148.60100;148.63800
2025-09-04 16:00:00;148.625;148.74001;148.59200;148.62100
2025-09-04 15:00:00;148.73199;148.77800;148.62100;148.62601
2025-09-04 14:00:00;148.41701;148.75101;148.38000;148.73399
2025-09-04 13:00:00;148.42200;148.52800;148.34500;148.41701
2025-09-04 12:00:00;148.33701;148.53000;148.0019989;148.42200
2025-09-04 11:00:00;148.25700;148.39101;148.24500;148.33701
2025-09-04 10:00:00;148.31400;148.33600;148.19901;148.25700
2025-09-04 09:00:00;148.21100;148.37199;148.16200;148.31400
2025-09-04 08:00:00;148.35899;148.40500;148.13100;148.21100
2025-09-04 07:00:00;148.19099;148.41400;148.10600;148.36099
2025-09-04 06:00:00;148.22200;148.24600;148.12601;148.19000
2025-09-04 05:00:00;148.23399;148.28101;148.15500;148.22099
2025-09-04 04:00:00;148.24200;148.28400;148.12300;148.23900
2025-09-04 03:00:00;148.13499;148.26300;148.11400;148.24200
2025-09-04 02:00:00;148.0059967;148.19099;148.0059967;148.13200
2025-09-04 01:00:00;148.024002;148.11099;147.78400;148.0090027
2025-09-04 00:00:00;147.97099;148.17000;147.89900;148.022995
2025-09-03 23:00:00;148.050003;148.061996;147.94400;147.97200
2025-09-03 22:00:00;148.042999;148.14400;148.028000;148.054001
2025-09-03 21:00:00;148.046005;148.093994;148.014999;148.037994
2025-09-03 20:00:00;148.13000;148.16000;148.072006;148.072006
2025-09-03 19:00:00;147.96899;148.13300;147.95900;148.13200
2025-09-03 18:00:00;148.031998;148.069000;147.91200;147.96600
2025-09-03 17:00:00;147.93401;148.056000;147.875;148.033997
2025-09-03 16:00:00;147.96500;148.031006;147.90300;147.93500
2025-09-03 15:00:00;148.16701;148.20100;147.92500;147.96400
2025-09-03 14:00:00;148.62601;148.63800;148.065002;148.16600
2025-09-03 13:00:00;148.72099;148.79700;148.56799;148.63200
2025-09-03 12:00:00;148.61099;148.79800;148.54100;148.72099
2025-09-03 11:00:00;148.68800;148.72701;148.59300;148.61200
2025-09-03 10:00:00;148.55200;148.73500;148.47099;148.69501
2025-09-03 09:00:00;148.58099;148.70799;148.42700;148.55200
2025-09-03 08:00:00;148.73500;148.77299;148.55800;148.58600
2025-09-03 07:00:00;148.60899;149.13699;148.60600;148.73100
2025-09-03 06:00:00;148.59801;148.68300;148.50600;148.60600
2025-09-03 05:00:00;148.58200;148.65900;148.48399;148.58900
2025-09-03 04:00:00;148.90601;148.92300;148.54800;148.58200
2025-09-03 03:00:00;148.83501;148.91901;148.80400;148.90601
2025-09-03 02:00:00;148.85899;148.90300;148.70399;148.83501
2025-09-03 01:00:00;148.75301;148.90199;148.71899;148.86600
2025-09-03 00:00:00;148.58099;148.76601;148.50500;148.75101
2025-09-02 23:00:00;148.49699;148.58701;148.44400;148.57700
2025-09-02 22:00:00;148.31900;148.56000;148.29601;148.49699
2025-09-02 21:00:00;148.35201;148.35201;148.25999;148.33400
2025-09-02 20:00:00;148.35201;148.41299;148.30299;148.35500
2025-09-02 19:00:00;148.47501;148.48300;148.31200;148.35201
2025-09-02 18:00:00;148.37700;148.53400;148.36301;148.46800
2025-09-02 17:00:00;148.29201;148.41901;148.24100;148.38200
2025-09-02 16:00:00;148.22501;148.33701;148.19600;148.29500
2025-09-02 15:00:00;148.082993;148.33701;148.063004;148.22501
2025-09-02 14:00:00;148.40700;148.41000;147.92999;148.082001
2025-09-02 13:00:00;148.82300;148.84801;148.34200;148.40500
2025-09-02 12:00:00;148.62199;148.94501;148.52699;148.82401
2025-09-02 11:00:00;148.59200;148.74400;148.50800;148.62000
2025-09-02 10:00:00;148.55600;148.70900;148.53000;148.60100
2025-09-02 09:00:00;148.43500;148.64600;148.36700;148.55901
2025-09-02 08:00:00;148.65601;148.79300;148.21700;148.43900
2025-09-02 07:00:00;147.96800;148.74300;147.94600;148.64999
2025-09-02 06:00:00;147.91800;148.050995;147.90100;147.95799
2025-09-02 05:00:00;147.71700;147.92400;147.69299;147.91299
2025-09-02 04:00:00;147.69901;147.86099;147.67900;147.72000
2025-09-02 03:00:00;147.65700;147.75;147.56700;147.69901
2025-09-02 02:00:00;147.53600;147.71600;147.52200;147.65700
2025-09-02 01:00:00;147.29700;147.58400;147.18700;147.53600
2025-09-02 00:00:00;147.085007;147.35899;147.082001;147.30499
2025-09-01 23:00:00;147.16499;147.17700;147.039993;147.089996
2025-09-01 22:00:00;147.13800;147.20000;147.11700;147.14799
